,Loss,Accuracy,Balanced accuracy,Precision,Recall,f1-score,Epoch,Step time (minutes)
0,0.5940419327663747,0.8440067306740572,0.8437494531281124,0.852779814426213,0.8490447302841896,0.8509081735620586,0,0.25674253702163696
1,0.4488486349582672,0.8729486291200633,0.871568214284419,0.8634651145941508,0.8999798625619856,0.8813444425271774,1,0.2859427889188131
2,0.38994420760948406,0.8851166320234913,0.8836621725433356,0.8731565905646306,0.9135978050192565,0.8929195266563337,2,0.25204926331837973
3,0.35952431532113177,0.8891880299580982,0.8877628074882493,0.8771441984760392,0.9170966848742669,0.8966756292800582,3,0.2448530117670695
4,0.34487818897162614,0.8959846910158699,0.8953069766141222,0.8941421092367291,0.9092556699473909,0.9016355592164791,4,0.2685991923014323
5,0.337849068700483,0.8994556072453727,0.8981369493217253,0.8877042153181111,0.9252775190676367,0.9061015215288006,5,0.27081913550694786
6,0.3327821242181878,0.9010656900590583,0.8999533016035954,0.8921605606726124,0.9228484406071438,0.9072450677736464,6,0.2608863949775696
7,0.32954821127809975,0.9007357550562539,0.8997472753589272,0.8937150820914681,0.9200921287789161,0.9067118131135545,7,0.24645557800928752
8,0.3258958749080959,0.9012108614602923,0.8999259223723629,0.8897431248111212,0.9263724922596722,0.907688418352561,8,0.2765534440676371
9,0.32351792584124367,0.9026625754726318,0.901589315681711,0.8941603616116574,0.9236791099252397,0.9086800676031226,9,0.2611586491266886
10,0.3229553019137759,0.9040944933848032,0.9031701999582671,0.8976771537783005,0.9221939738716741,0.9097704217832354,10,0.26919013261795044
11,0.321980322073949,0.9037315648817184,0.9027141810598104,0.8959480411666321,0.9236539381277217,0.9095900598023116,11,0.25376622279485067
12,0.3211657958791444,0.9059817216008447,0.905002762666842,0.8985307060434188,0.9251516600800463,0.9116468851930399,12,0.2589132865269979
13,0.3208761565191181,0.9039097297832327,0.9027941086137494,0.894633778491328,0.9257557832204798,0.9099287446187342,13,0.26224366823832196
14,0.3178851243696715,0.903045300075885,0.9018553264584841,0.8927622721152797,0.9263473204621542,0.9092447667344052,14,0.27794708013534547
15,0.3183243134500165,0.9048929360915899,0.9042980024417995,0.9034551206500837,0.9165429053288695,0.909951955216514,15,0.27498037020365396
16,0.31904220987895604,0.9064106371044904,0.9058938512299461,0.9060505393602329,0.9165303194301105,0.9112603001995908,16,0.2598152677218119
17,0.3169553572017896,0.9083572536210367,0.907999007473276,0.9103311888251934,0.9153724167442797,0.9128448427341417,17,0.263683823744456
18,0.3237206179060434,0.820917879177802,0.8221848327496941,0.852560214575499,0.7961084401037078,0.8233678496814125,18,0.26608117421468097
19,0.4265905685330692,0.8796925005773862,0.8799187977560953,0.893134182677489,0.8752611573992499,0.8841073494450731,19,0.2700924595197042
20,0.3882101640889519,0.8870368537398132,0.8869556296015293,0.8951505546751188,0.8886273818813402,0.8918770408453285,20,0.25313811699549355
21,0.37766677601949167,0.89331881619321,0.8933597922465065,0.902891483429037,0.8925164245978805,0.8976739770245893,21,0.26225924491882324
22,0.36875711695144053,0.8959253027153651,0.8964978773263979,0.9140249135308038,0.8847131673672817,0.8991302123305193,22,0.2587604443232218
23,0.3671049406065753,0.8960770728166552,0.8963553152374791,0.9092941675340195,0.890628539784026,0.8998645701532964,23,0.27396536668141686
24,0.35624196429393795,0.9007489524563661,0.9011745080902354,0.9161100272613342,0.8924157374078083,0.9041076676888552,24,0.26813396215438845
25,0.35373669794123425,0.9027351611732489,0.9035173107917335,0.9240537848605578,0.8874191356004733,0.9053660165127955,25,0.25273796717325847
26,0.34807672057496875,0.9055066151968062,0.9058029921304496,0.9184053651266766,0.8997029727892869,0.9089579757136499,26,0.28484838803609214
27,0.34270658098945495,0.9073344551123429,0.9083540496349334,0.9326181563248191,0.8873687920054371,0.9094309687655189,27,0.27714650630950927
28,0.3351063243064441,0.9079019433171666,0.9085610241298563,0.9268295861844249,0.8949958466534095,0.9106345923587678,28,0.2570528229077657
29,0.32989436544870077,0.9082582731201954,0.9087330910913545,0.9239983958810365,0.898960404762504,0.9113074543076775,29,0.260141925017039
30,0.32608724748225587,0.9072618694117259,0.9081710641343479,0.9305917674014379,0.8894580511994361,0.9095600916368504,30,0.24953219890594483
31,0.32452159649447393,0.9090765119271503,0.9100430256240557,0.9333438906264434,0.8901502756311829,0.9112355135250048,31,0.2774282693862915
32,0.3215235937386751,0.9146326173743773,0.9150241808074779,0.9285502596415272,0.9069650363732474,0.9176307294618016,32,0.2710608124732971
33,0.32098205328771945,0.9109967336434722,0.9116750278607413,0.9300933653244314,0.8977144007853601,0.913617092134083,33,0.25137094656626385
34,0.31919462125944464,0.9137087993665248,0.914261430055722,0.9304660242026486,0.9028872051753216,0.9164691829604033,34,0.2517573475837708
35,0.3173628507770206,0.9137351941667492,0.9142223289394487,0.9293559111548064,0.9041961386462607,0.916603405270578,35,0.26662865082422893
36,0.3181507733503455,0.9114124517470058,0.9119275123447579,0.9276545032966749,0.9013265537292018,0.9143010347711183,36,0.2669266263643901
37,0.317707294108052,0.9127519878583918,0.9137339471493029,0.9371402925180844,0.893523296498603,0.9148121899362155,37,0.25611023902893065
38,0.31788991911238745,0.9106997921409482,0.9116746459593452,0.9350474506025369,0.8916102398872303,0.9128123852413075,38,0.2526608943939209
39,0.3157798849830502,0.9125606255567653,0.9133740583752326,0.9339529883716357,0.8966320134920834,0.9149120610275279,39,0.26348058382670086
40,0.31613907472867714,0.9121449074532317,0.9130058826463914,0.9343999579655318,0.8952853223248672,0.9144245478268695,40,0.2625077724456787
41,0.3167291830636953,0.9138275759675344,0.91447432616093,0.9322197195568113,0.9011629370453345,0.9164282834488452,41,0.2776540994644165
42,0.3164476766986282,0.9110627206440332,0.9118710022860845,0.9324366839704263,0.895234978729831,0.913457216607379,42,0.2556595762570699
43,0.31378509231696006,0.9154640535814444,0.9160825395632554,0.9332700534411692,0.9033528834294057,0.9180678046315897,43,0.24926066001256306
44,0.3151404516477334,0.9129433501600185,0.9139511500547561,0.9377882315630905,0.8932086490296272,0.9149557470782759,44,0.27248737812042234
45,0.3142526919316304,0.9105876142399947,0.9114706137200685,0.9333052808752367,0.8932967503209405,0.9128628570693625,45,0.2834540049235026
