,Loss,Accuracy,Balanced accuracy,Precision,Recall,f1-score,Epoch,Step time (minutes)
0,0.5653393839960856,0.8601765451012382,0.8608702434273611,0.8821877367609792,0.8484403070390332,0.864984982677246,0,0.4877362569173177
1,0.4084225232830111,0.8832096456497085,0.884101914436809,0.9066825869602299,0.8681139210291586,0.886979180037481,1,0.530638329188029
2,0.3733641459847128,0.8920766929958948,0.8924453113841018,0.907513706916523,0.8858402743753062,0.8965460243997024,2,0.5075514554977417
3,0.358039163990526,0.8967920786826101,0.8969871894621622,0.9094175564222237,0.893491124260355,0.9013839953359865,3,0.5244419654210408
4,0.3487023615481838,0.8925608324545871,0.8911773976281498,0.8846046517271083,0.9159662809834295,0.9000123441550427,4,0.5578141212463379
5,0.3399383976364767,0.8964803724557808,0.8952454441712414,0.8899261461964072,0.9173733338358522,0.9034413218437023,5,0.5604560653368632
6,0.3338878651131068,0.9026614406133318,0.9026413527696318,0.9117639597128143,0.9030012939861054,0.907361471410628,6,0.5114359140396119
7,0.33111715435192285,0.906687093372595,0.9064757491078617,0.9127395034201278,0.9102626917423585,0.9114994150281164,7,0.5346160372098286
8,0.3288744543956605,0.9064748678564559,0.906721765326362,0.9190627919177959,0.902297767559894,0.9106031214737617,8,0.5273386319478353
9,0.3256551762981131,0.9068528945570787,0.9068110017125881,0.9152772146766673,0.9075616527845827,0.9114031048338769,9,0.5425517121950786
10,0.32461300107422253,0.9092006393293673,0.9091126170002999,0.9167594091460947,0.910689832786844,0.9137145414095833,10,0.5479597489039103
11,0.32395398458897673,0.9087231319180544,0.9088274270020386,0.9190706556333545,0.9069586301335444,0.9129744734396044,11,0.508520515759786
12,0.3227674501226438,0.9109846600744116,0.9110444127148221,0.9204971469964036,0.909973743388736,0.9152051955928434,12,0.5814706842104594
13,0.3211778041148028,0.9090282060975043,0.9091297415148625,0.9193100814663951,0.9073103933466501,0.9132708224002428,13,0.5819404681523641
14,0.32141908667734914,0.9098903722568195,0.9099582157185448,0.9196140252739708,0.9087425721428661,0.9141459777450602,14,0.5862499554951985
15,0.3190071192995602,0.9114953277226212,0.9115310573904427,0.9206175880545469,0.9108908403371901,0.9157283858623237,15,0.6629556934038798
16,0.3176015703291293,0.9120988440341418,0.9122251957377521,0.9224773621671188,0.9099611804168394,0.9161765263916821,16,8.43878317674001
17,0.3172443159763387,0.9111106689746191,0.9112097999406448,0.9211798839458414,0.9094335355971809,0.9152690238521207,17,0.601257061958313
18,0.3175766904227781,0.9111106689746191,0.9110798511706313,0.9193123368890466,0.9116320556790914,0.9154560880069134,18,0.5896558284759521
19,0.3163552617296478,0.9124238143557297,0.912527790598419,0.9224504339416151,0.9106647068430508,0.9165196831477863,19,0.6138640483220418
20,0.31590031274896585,0.907814541427084,0.908109435791934,0.9209909136346743,0.9028254123795525,0.9118176973634127,20,0.5713393568992615
21,0.31396346855045154,0.9103347194312356,0.910524617899497,0.9217826458835995,0.9071219487682006,0.914393536458729,21,0.5879134257634481
22,0.31381006805312556,0.9121784286026939,0.9120132011463021,0.918365802912805,0.9149738062035955,0.9166666666666666,22,0.5818015774091084
23,0.3152222524316895,0.9124835027821439,0.9127090747911668,0.9242732093795923,0.9086671943114863,0.9164037655048337,23,0.572226059436798
24,0.3129895511052466,0.9106198974685475,0.9102994313404233,0.9147660268473216,0.9160416588148093,0.9154033984269565,24,0.5858290592829386
25,0.3132333278853372,0.9128084731037318,0.9130948368646424,0.9254616231720747,0.9079636678852749,0.9166291465061861,25,0.5783933560053508
26,0.31162194586944897,0.9085838589230881,0.9078920611162407,0.9078110864635098,0.9202879433158708,0.9140069373393557,26,0.5829309304555257
27,0.3113695343105209,0.9124503425452472,0.9126620735090236,0.9240407704490881,0.9088682018618325,0.9163916879366146,27,0.5797625064849854
28,0.3092029704558139,0.9091674790924706,0.9087322043025222,0.9118577124501606,0.9165316147187779,0.9141886896482587,28,0.5707769433657328
29,0.3093311248828244,0.9133125087045622,0.9129974849510548,0.9172708798514765,0.918642193997412,0.917956024780783,29,0.5747493584950765
30,0.30978932804027143,0.9132926125624241,0.9130670056568191,0.9185173068938184,0.9171095114260229,0.9178128693203249,30,0.5714837431907653
31,0.3096492448389925,0.9139956095846349,0.9143216967366017,0.9271382232649974,0.9084787497330369,0.9177136475545065,31,0.5759645104408264
32,0.30825477241482957,0.9160117519879561,0.9160701319900729,0.9250650917635105,0.915024058091182,0.9200171788750363,32,0.5908584276835124
33,0.30783338736224647,0.9141614107691185,0.9146086826553229,0.929086414666804,0.906594303948542,0.9177025643634237,33,0.5788793881734212
34,0.3067436268590144,0.9149307282651227,0.9149608548744885,0.9236694500139591,0.9144210354401437,0.9190219758713644,34,0.5734222133954366
35,0.3074884803484607,0.9150501051179509,0.9156390131300169,0.9320292892442237,0.9050867473209463,0.9183604530360683,35,0.5685959855715433
36,0.30701717951439866,0.9143935324273956,0.9142708687990562,0.9209812016311277,0.9164687998592947,0.9187194599768274,36,0.5927046060562133
37,0.30701941192544846,0.9156867816663682,0.9162628275842573,0.9324264915048229,0.9059410294099172,0.9189929717020205,37,0.5816942016283672
38,0.3072379385398713,0.9159586956089214,0.9160844832052931,0.925999007039833,0.913830575761002,0.9198745510647984,38,0.574681802590688
39,0.3081029150758358,0.9166550605837528,0.916625228925854,0.9243713439185596,0.9171597633136095,0.9207514330577574,39,0.5764172911643982
40,0.30593002094140903,0.9145195413276033,0.9147793207777146,0.9266436428754157,0.9101244990514956,0.9183097877410809,40,0.5899989008903503
41,0.3042583716724882,0.9169402386210647,0.9173468119768784,0.93104556262451,0.9100616841920125,0.9204340423369165,41,0.5699469407399496
42,0.30586690371794417,0.9158857430877486,0.9163903818819005,0.9315379456224526,0.90734808226234,0.9192839096040882,42,0.574694820245107
