,Loss,Accuracy,Balanced accuracy,Precision,Recall,f1-score,Epoch,Step time (minutes)
0,0.5956415768110319,0.824979674931093,0.82342471428974,0.8203712207264906,0.8539174622341296,0.8368082732948346,0,0.3456086794535319
1,0.4777794229512167,0.850268687496282,0.8488046683108184,0.8437953555878084,0.8775140560733558,0.8603244483083924,1,0.33243406216303506
2,0.4403832760384374,0.8682208459194533,0.867294997688883,0.8666683081771847,0.885450863489428,0.8759589122062603,2,0.3320783813794454
3,0.41123836465401226,0.8810173771076931,0.8803641542119813,0.8819146029459252,0.8931738424965096,0.8875085145074709,3,0.3383671760559082
4,0.3955979233134304,0.8841504121196899,0.8834188448804168,0.8836382994527943,0.8977648642189603,0.8906455698571848,4,0.3277034918467204
5,0.3834736546864211,0.8894646740387729,0.8885360871816002,0.885636010712794,0.9067456573965762,0.8960665253789597,5,0.33122393290201824
6,0.3738364105177398,0.8904032625866707,0.8897522066030512,0.8904124888315298,0.9025194017835805,0.8964250688688025,6,0.33024508953094484
7,0.3643847107887268,0.8907535808475058,0.8903065406110493,0.8936774064488704,0.8990729909563161,0.8963670792420652,7,0.34123693307240804
8,0.35959726965466743,0.8941906656707934,0.8933740930023228,0.8914466789144668,0.9093870671546985,0.9003275095575507,8,0.34885300397872926
9,0.3551261982705333,0.8910774599943156,0.8909850881486957,0.8992094861660079,0.8927964982453492,0.8959915172400734,9,0.33705936670303344
10,0.3509055263925307,0.8965106979265125,0.8962020160950861,0.9009520460197443,0.9022552608077683,0.9016031824837702,10,0.34489415486653646
11,0.3499882650060622,0.8963652827993734,0.8961603075918358,0.9023704450888916,0.9001798674263864,0.9012738251906329,11,0.3311957041422526
12,0.3444989366893328,0.894203885227806,0.8938482982133458,0.8981552314425815,0.9008213526533589,0.8994863164240591,12,0.3368655959765116
13,0.34425177825952913,0.8949970586485647,0.8949165957349393,0.9029912201796506,0.8964944719067205,0.8997311183205625,13,0.33150026003519695
14,0.34182685013651454,0.8967684792882591,0.8963222517795353,0.8991465380434104,0.9050727645497654,0.9020999185106251,14,0.3377985636393229
15,0.34024714380994486,0.8974757255884356,0.8967059050757522,0.8950611186566243,0.9118020703621247,0.9033540403631312,15,0.3307515859603882
16,0.33915953559450585,0.8952482302318049,0.8951792362800878,0.9033954802975956,0.8965322063318365,0.8999507581974975,16,0.33868045806884767
17,0.33867373128141903,0.8965040881480062,0.8955664813411663,0.8917880680911646,0.9139529325937386,0.9027344672075139,17,0.3492636998494466
18,0.3394126237028896,0.898387875022308,0.8981739796316847,0.9040855933057768,0.9023684640831163,0.9032262125838028,18,0.3384385267893473
19,0.3379108936283061,0.8978194340707643,0.8975398478903814,0.9025797691785472,0.9030225274517942,0.9028010940299915,19,0.3503832976023356
20,0.33740357666125786,0.8995710253749397,0.8995450683013735,0.9080261404733202,0.900054086009333,0.904022538342977,20,0.34803911844889324
21,0.33706068117233,0.8980772154325108,0.8976837394275776,0.9011154091711421,0.9053997962341044,0.9032525222105106,21,0.3293215831120809
22,0.33832278896873147,0.897978068754916,0.8976299562552108,0.9017003987660823,0.9044564356062036,0.9030763144509542,22,0.3247267564137777
23,0.3334247854479862,0.8985134608139281,0.8988470189321623,0.9126239820925476,0.8923059507188408,0.9023506067312829,23,0.35751684904098513
24,0.33415835013877443,0.8986588759410672,0.8984345350626723,0.9041758518611829,0.9028338553262141,0.9035043552691203,24,0.33766254981358845
25,0.33199929168122044,0.900377418352711,0.9002907067371737,0.9078376017520984,0.901991119831956,0.9049049175363106,25,0.3215716997782389
26,0.3331124148156383,0.8999081240787621,0.8993480856804567,0.9003085037567796,0.9103304277825994,0.9052917299910566,26,0.33922998905181884
27,0.33232486907011605,0.9000998076554455,0.8999610052551773,0.9067889769152041,0.9026829176257499,0.9047312885291781,27,0.3482330838839213
28,0.3323146387098646,0.9018712282951399,0.9020979650904053,0.914069804674992,0.8976516609436122,0.9057863407328435,28,0.3305395046869914
29,0.331132308583055,0.8998288067366863,0.899301679735028,0.9007223813675427,0.9096386299888054,0.9051585488726038,29,0.3260868787765503
30,0.3319744475603891,0.900602150821926,0.9006140279503072,0.9095564224088639,0.9003811176936719,0.9049455133877778,30,0.341756014029185
31,0.3307521424867926,0.9010714450958749,0.9004684797806681,0.9007252496150217,0.9122926178886331,0.9064720328444575,31,0.3431955218315125
32,0.33035425217238196,0.9019703749727347,0.9019003203421482,0.9095549307191529,0.9032740902859011,0.9064036300068788,32,0.32617371082305907
33,0.3294170024764813,0.9017786913960513,0.9015631604223053,0.9071589635060403,0.90578971862697,0.9064738239995971,33,0.3404952804247538
34,0.33018093455349257,0.902162058549418,0.9020394469804243,0.9089254338840363,0.9044438574644982,0.9066791077710669,34,0.3473049561182658
35,0.3288396969683493,0.9010648353173685,0.9011346928093338,0.9108782295340813,0.89976478875011,0.9052874028702321,35,0.32432668209075927
36,0.33065629231654375,0.90097229841828,0.9002261256678332,0.8985385499153767,0.9148585587965234,0.9066251168588346,36,0.3270260334014893
37,0.3296953094477701,0.8985861683774977,0.8989297163416828,0.9128487593946257,0.8921927474434928,0.9024025647712888,37,0.34153836170832313
38,0.3268861259170885,0.9024000105756456,0.9023016752509943,0.9095153148366037,0.9042300290555073,0.9068649712382683,38,0.3540452281634013
39,0.32873075275924735,0.9014085437996973,0.9009994215428481,0.9039060448013208,0.9090223010452436,0.9064569536423842,39,0.3228257695833842
