,Loss,Accuracy,Balanced accuracy,Precision,Recall,f1-score,Epoch,Step time (minutes)
0,0.5828320320303503,0.8512704299764821,0.8517547030544468,0.8700992523510563,0.8412694414709401,0.855441512623336,0,0.15034074783325196
1,0.4475180055750044,0.8674563073538034,0.8667040176045365,0.8662144966210791,0.8829922548957874,0.8745229126649537,1,0.16792128880818685
2,0.399590326277049,0.8768041950210476,0.8756764220349049,0.8690661478599222,0.9000944524903973,0.8843082062544465,2,9.02098129192988
3,0.37824452178258644,0.8830163571565031,0.8825626007449523,0.8849424899778952,0.8923871292739752,0.8886492180739664,3,0.1664790670077006
4,0.36645986924045965,0.8883062470767265,0.8881110797401184,0.8939466579193056,0.8923367546124299,0.8931409807962588,4,0.18032781680425009
5,0.36179791979099574,0.8860005665386465,0.8848058587427836,0.8762541806020067,0.9106731314148983,0.893132175212593,5,0.16999614636103313
6,0.35631475146663816,0.8922917805782646,0.8919182242513606,0.8947104851330203,0.9000062968326932,0.8973505775991965,6,0.17410290638605755
7,0.35151675618008565,0.8932865170389792,0.893125778957319,0.899108405738533,0.8966060071783892,0.8978554628631242,7,0.1683027744293213
8,0.3477260143937249,0.896883378678384,0.8969407165318258,0.9060947333554157,0.8956992632705749,0.9008670099240653,8,0.18799927234649658
9,0.34626618527660247,0.8987279231088479,0.8993874345756395,0.9183348141953692,0.8851079906806876,0.901415315159327,9,0.16787185271581015
10,0.3438239066224349,0.8995777310785974,0.9001234988644069,0.9171119865818934,0.8883067816888105,0.9024795926200773,10,0.1782845179239909
11,0.33935153680412394,0.9005527045632712,0.9007999167677603,0.912782263758553,0.8954473899628487,0.9040317351336918,11,0.172689684232076
12,0.33983002191311434,0.9028583851013511,0.902992831503839,0.9129823844257374,0.900081858825011,0.9064862259651971,12,0.1828442653020223
13,0.3395686914262019,0.9039387611249086,0.9037077973933048,0.907748241895105,0.9087085196146338,0.9082281269273854,13,0.16815554698308308
14,0.3370066890983205,0.9064288961060349,0.906318510988354,0.9120855506819532,0.9087085196146338,0.9103939034545409,14,0.17684253851572673
15,0.33723094696669204,0.9042220304481584,0.9049457310074174,0.924738082765846,0.8892764939235565,0.9066606747343755,15,0.1818896174430847
16,0.3326225873867148,0.9060138736091805,0.9064962581701892,0.9220750609092323,0.8960518859013916,0.9088772362345036,16,0.16740360657374065
17,0.33546810763839047,0.9027332195864268,0.9034378822517058,0.922970214102497,0.8881808450349474,0.9052414049814848,17,0.17802029450734455
18,0.33273959512773316,0.9057240166272505,0.9066247258561065,0.9294366011347144,0.8871229771424973,0.9077869776732498,18,0.17517350117365518
