,Loss,Accuracy,Balanced accuracy,Precision,Recall,f1-score,Epoch,Step time (minutes)
0,0.5712992024697093,0.8713030581910393,0.8696056874044766,0.860828331332533,0.9013852574416734,0.8806400903888194,0,0.38770877917607627
1,0.4184495439820557,0.8762488661718651,0.8739482188420504,0.8578332804176809,0.917022827835881,0.8864411001682939,1,0.4041602889696757
2,0.3758822984427902,0.8885637294172951,0.8870721348005148,0.8784803099240879,0.9149989943684634,0.8963678568569863,2,0.4040765404701233
3,0.3589430076651054,0.8947079192515741,0.8938630312930702,0.8924831966454955,0.9096817176186646,0.9010003921885992,3,0.37250258525212604
4,0.3486133365347834,0.8938074776379298,0.8931493906619885,0.8942409156931633,0.9054706355591311,0.8998207403983686,4,0.4067920525868734
5,0.34364748237156634,0.8931520091103504,0.8920001631434418,0.8869633137250116,0.9135659694288013,0.9000681156727971,5,0.3665217081705729
6,0.3399910503881599,0.8996338645497461,0.8990782686570007,0.9009077438394203,0.9094805913113435,0.9051738697993883,6,0.42314424912134807
7,0.33692564606273134,0.9019246939491647,0.9017529873242456,0.9084737207394789,0.9049678197908286,0.90671738131073,7,0.3847403327624003
8,0.3346258112699679,0.9045929143190079,0.9042518764485188,0.9084445224719101,0.9106370675784392,0.9095394736842105,8,0.4156975785891215
9,0.3320812753619927,0.903103213119964,0.9032462508027749,0.9141858180101318,0.9005681818181818,0.9073259075855343,9,0.37304864327112836
10,0.32991270401296835,0.904573051636354,0.904434455599465,0.91137130082225,0.9070293644408689,0.9091951488423374,10,0.4195797562599182
11,0.32984474960333443,0.9019379357376007,0.9013740366701215,0.9028636855795199,0.9119318181818182,0.9073750961520421,11,0.8310559471448262
12,0.32827021865168027,0.9080622628892259,0.9079389686110162,0.9147780388589909,0.9102473853580049,0.9125070884002268,12,0.7471644163131714
13,0.3268184230075811,0.9055992902401399,0.9050760101149216,0.9067351057733037,0.9148732904263878,0.9107860190967224,13,0.873831554253896
14,0.3254174394871142,0.901361917940637,0.9005967094121148,0.8995229502929035,0.914923572003218,0.9071579026086523,14,0.8877387603123983
15,0.32268253372053896,0.906784430305157,0.906184037742223,0.9066999614873343,0.917425080450523,0.9120309912837016,15,0.8495803276697794
16,0.3236355299603428,0.902858240033899,0.90183417042411,0.8972763789556187,0.9210076427996782,0.9089871470398491,16,0.8484636664390564
17,0.3234274924391567,0.9086581433688434,0.908633724811944,0.9167892094721363,0.9090909090909091,0.9129238304425762,17,0.8532593170801799
18,0.32175368877133914,0.905056376914266,0.9048868914926878,0.9113595074687122,0.9080601367658889,0.9097068305460407,18,0.847516127427419
19,0.32121735083388026,0.9062680005561551,0.9064995313371583,0.9184315933608896,0.9021646218825422,0.910225435175497,19,0.8366063634554545
20,0.32174563230854447,0.9059899229990003,0.9053021441827047,0.9047477487520592,0.9181793041029767,0.9114140437345978,20,0.8529360969861348
21,0.32133205618598676,0.9076914928130193,0.9075877068504659,0.9147281921618204,0.9095308728881738,0.9121221289362882,21,0.8398101170857747
22,0.32096690716523146,0.906294484133027,0.9063168538879627,0.9153214027155069,0.9058980289621883,0.9105853365764287,22,0.8528481086095174
23,0.32120758098344204,0.9060362692585261,0.9057021977476892,0.9098525132938697,0.9119569589702333,0.9109035206669681,23,0.838318117459615
24,0.31930264742067543,0.9075855585055318,0.9068991528470465,0.9061950409947734,0.919750603378922,0.9129225048972514,24,0.8428492744763693
25,0.3188183208798418,0.9080556419950079,0.9083440642255651,0.9209456773978486,0.9029439863234111,0.9118559940082134,25,0.8434348503748575
26,0.3175220624251728,0.9075921793997497,0.9070891408548711,0.9088189467123714,0.9165074416733708,0.9126470017587012,26,0.8331687291463216
27,0.3197465720448163,0.9077577017551991,0.9076626165349486,0.9149172947544135,0.9094428801287209,0.9121718738179893,27,0.8282116413116455
28,0.32063229141062244,0.9100352893661818,0.9099984972677095,0.9178639300646142,0.9106873491552695,0.9142615565174593,28,0.8510248541831971
29,0.3195257341310923,0.907764322649417,0.90728660128812,0.9093381573201921,0.9162308930008045,0.9127715128328753,29,0.851466178894043
30,0.31861835865691157,0.9093400954732946,0.9093917473664228,0.9185510009532889,0.9084246781979083,0.9134597761444002,30,0.834728991985321
31,0.31960667792719977,0.9091613313294094,0.9088986166133903,0.9137254901960784,0.9138173773129525,0.913771431444517,31,0.8479039033253988
