,Loss,Accuracy,Balanced accuracy,Precision,Recall,f1-score,Epoch,Step time (minutes)
0,0.5484325630466144,0.8755466825135043,0.8738755067913782,0.8710499799691647,0.8994960385116839,0.885044498307029,0,0.8154539982477824
1,0.4093200904130936,0.8827845920663431,0.8810979795735552,0.8771444852629154,0.9069551699929796,0.8918007728956467,1,0.8726707855860393
2,0.3782692857583364,0.889955731235853,0.8880591951849437,0.8811138276987559,0.917134690602748,0.8987634907277161,2,0.9007843494415283
3,0.36812990258137385,0.8932742192872929,0.891583877237331,0.8861484441215643,0.9174982449102397,0.9015508937040366,3,0.9084648807843526
4,0.3562564742565155,0.8943158372672217,0.8926308206970403,0.8871022424565312,0.9184635442784074,0.9025105324102589,4,0.9102968613306681
5,0.3525079529484113,0.8954776419371424,0.8937521009709569,0.8876674889953079,0.9202060976832815,0.9036439739012679,5,0.9661289016405742
6,0.34846809109052024,0.8931673866739669,0.8911485450909682,0.8825773938084953,0.9220990873533247,0.9019054859356992,6,1.0103022654851277
7,0.3457461337248484,0.8920923835023737,0.8901743597375832,0.8827182035884908,0.919579279911744,0.9007717953913317,7,1.1123309016227723
8,0.3428930709759394,0.8962121161537588,0.8943689936576582,0.8870407868093723,0.9226256142814161,0.9044833349719792,8,8.969712777932484
9,0.33969114512205123,0.9020478476566934,0.9006583034033601,0.89699712152998,0.9219611874435863,0.9093078463859146,9,1.1045644203821818
10,0.33672472755114236,0.8973605667470137,0.8957707893685127,0.890752427184466,0.9201434159061278,0.9052094124611515,10,1.063266146183014
11,0.33507694671551386,0.900111506540159,0.8984398819527528,0.892233761832135,0.9240672951559522,0.9078715621189539,11,1.043122152487437
12,0.33221944302320483,0.9016739335100523,0.900407885320321,0.8980441115272576,0.9198174706649282,0.9088003963584567,12,1.073198099931081
13,0.33106217831373214,0.9028424152183058,0.9015870458786688,0.899178591976888,0.9208329154548189,0.9098769331772546,13,1.0364999095598857
14,0.3288217674692472,0.8988562233335782,0.8973594400668752,0.8930561300211673,0.9203063885267275,0.9064765079953078,14,1.008683149019877
15,0.328488749563694,0.8980950409636301,0.8963736855516979,0.8899622769260531,0.9227635141911543,0.9060661266894803,15,1.0107061743736268
16,0.3260180366039276,0.9051192852898169,0.9041382661148064,0.904259779981254,0.9191781165379601,0.9116579215676522,16,1.048629073301951
17,0.3262739385167758,0.9029893100616291,0.9018999020823584,0.9011695834511936,0.9186014441881456,0.9098020226100236,17,1.0530764659245808
18,0.3237030852834384,0.8990031181769015,0.897384493167015,0.8918551926480929,0.9221993781967707,0.906773497688752,18,1.0291495243708293
19,0.3227658253908157,0.9063545373813992,0.9059460920612403,0.9119906751726472,0.9122079029184635,0.9120992761116856,19,1.0523914098739624
20,0.3222391523917516,0.9084043881495923,0.908109237961104,0.9151581435108362,0.912634139003109,0.9138943985538176,20,1.0523427287737528
21,0.31905227368076644,0.9063144751514018,0.9060265784933652,0.9133830539170681,0.9104402768027279,0.9119092912436667,21,1.0580090085665386
22,0.31813502331574756,0.9057202187397758,0.9052867561309876,0.9111325434003857,0.9119321030989871,0.9115321479142389,22,1.0499538342158
23,0.338278467853864,0.8849746606395267,0.8839561164719649,0.8861842836501056,0.8995712566442684,0.8928275922135609,23,0.9973554809888204
24,0.3666400412718455,0.9011397704434221,0.901136373849569,0.9121431290445375,0.901188446494835,0.9066326981044028,24,1.0382503747940064
25,0.34475633889436724,0.9028090300266414,0.9022459075697299,0.9070356777270117,0.9108790492428042,0.9089533007243203,25,1.0416433612505596
26,0.335399020810922,0.9038840331982346,0.903975029331515,0.9157477009959171,0.9025799819476482,0.9091161633699311,26,1.0289356191953023
27,0.332175853351752,0.9054798453597922,0.9060041161576318,0.922507276614378,0.8979666031491325,0.9100715311217553,27,1.042950201034546
28,0.32759482045968374,0.9082708473829348,0.9085498580177289,0.922003221105913,0.9042723899307993,0.9130517335223606,28,1.039520756403605
29,0.32476873507102333,0.9040910213865537,0.9038465484783513,0.911915858420456,0.9075945241199479,0.9097500596891139,29,1.0870689590771994
30,0.3220430980126063,0.9078902561979608,0.9083797751224805,0.9242691224324429,0.9008750376090663,0.9124221512598639,30,1.0661197582880655
31,0.3211108526587486,0.9074562487063238,0.9073809912974257,0.9169492383217774,0.908534750777254,0.9127226014458075,31,1.04565669298172
32,0.31964465096592903,0.9068953774863622,0.9068710852172597,0.9170616113744076,0.9072435061678868,0.9121261390705939,32,1.0636432329813639
33,0.31874833822250365,0.9053396275548018,0.9044947036107421,0.9060105230578768,0.9174480994885167,0.9116934403866875,33,0.9992049654324849
34,0.31913887659708656,0.9088517497178952,0.9091433024598032,0.9226835099922006,0.9046735533045833,0.9135897809202489,34,0.9584591388702393
35,0.3189609722296397,0.9084110651879252,0.9085065334558005,0.9198779480007628,0.9070429244809949,0.9134153500438699,35,1.003477728366852
36,0.3172834838430087,0.9083977111112594,0.9083041695214327,0.9175717880309027,0.909738240898606,0.9136382235371879,36,0.9499336163202922
37,0.3169517675042152,0.9104275307644542,0.9108194182313268,0.9253561034398758,0.9048114532143215,0.9149684657560295,37,0.9791941324869792
38,0.3161541805167993,0.9102071884994691,0.9105487093194272,0.9245295096658559,0.9053129074315515,0.9148203042855875,38,1.0176214337348939
39,0.31537698258956276,0.9102071884994691,0.9106904239175277,0.9262977913763402,0.9032820178517701,0.914645137540145,39,0.9681195338567098
40,0.31619932189583777,0.9087582711812349,0.9084878147979158,0.9157682873136676,0.912634139003109,0.9141985269648316,40,1.004612179597219
41,0.31430028955141703,0.9117095221243665,0.9119730458089026,0.9249198625850862,0.9079330057165781,0.9163477171650715,41,0.975725789864858
42,0.3150993343194326,0.9099200758511554,0.9100587327472874,0.9217650278092426,0.9079330057165781,0.9147967335905872,42,1.0145352323849997
43,0.3155829545358817,0.9109349856777528,0.9113220431817879,0.9257559637496314,0.905388125564136,0.915458768799792,43,1.008949585755666
44,0.3128750858704249,0.911195390172735,0.9115647525497481,0.9257712411601927,0.9059021161367967,0.9157289132197891,44,0.9873160362243653
45,0.31381220762928325,0.9073227079396663,0.907191768695826,0.9161592683358177,0.9091991776150837,0.9126659535644622,45,0.9858979860941569
46,0.3133952610194683,0.907229229403006,0.9069972908685004,0.9148654776299879,0.9105531040016046,0.9127041970344306,46,0.9533447543780009
47,0.3127140947182973,0.9110084330994144,0.9110979413442887,0.9221414593234554,0.9097257045431753,0.9158915071121152,47,0.9622871081034342
48,0.3129496963818868,0.9102806359211308,0.9103088614154723,0.9207378182602408,0.9098761408083442,0.9152747564551216,48,1.000294017791748
49,0.3139993314445019,0.9089318741778897,0.9092622596658755,0.9232364348527322,0.9041971717982148,0.9136176222837274,49,0.9703849077224731
50,0.314004241724809,0.909239017941202,0.9090913355691606,0.9176712657317058,0.9113554307491726,0.9145024435960173,50,1.0065518975257874
